Image Path,Label
color\Tomato___Septoria_leaf_spot\021f9747-f308-4694-859b-10f541a0e63c___JR_Sept.L.S 2506.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\026c9801-8f0c-41b6-adfe-12704eafa73d___Keller.St_CG 1939.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0286577f-36c8-4b0d-bbf5-404993cd089d___Matt.S_CG 1422.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\029c0186-56f1-41de-bb6b-3743bdfb10ee___JR_Sept.L.S 8562.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\02ab6821-757a-401b-ac04-919fdceee1f0___Matt.S_CG 1653.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\02b079eb-8c74-42bf-b956-d3aecdb9d4ad___JR_Sept.L.S 8522.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\02d2c484-8bdb-4ef2-8d07-0bdb3ac330cc___Matt.S_CG 0975.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\03611d8a-1664-4d1a-8d9b-7dc3e1a302cc___Keller.St_CG 1945.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\037d8289-4297-4462-95aa-3cecf4cf5a62___Matt.S_CG 7764.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\03b3e88f-63ad-49e1-88c2-b8bfffd6aaf6___Matt.S_CG 1226.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\041684a2-1a2c-430f-ab09-b17293f015bc___JR_Sept.L.S 8400.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\046a86f0-bdae-438b-9c1f-b840c706f409___JR_Sept.L.S 8530.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\04840559-16ed-4f17-908b-2048ba83ab80___Keller.St_CG 1780.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\04c912dc-3e26-43ff-a6e3-69de49a6e529___JR_Sept.L.S 8519.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\04eb9fee-df68-4917-a639-d68e12c08bbc___JR_Sept.L.S 8475.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0501db9a-3dfd-492b-974a-e1dd30991ad5___Keller.St_CG 1918.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\050ab551-f613-4561-9a90-2a6a206e9b43___Matt.S_CG 2787.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\057115de-0a9b-4e3a-b98f-7ba3ce174b8f___Keller.St_CG 1800.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\06225525-413e-411b-a503-85e8dc6050a8___JR_Sept.L.S 8351.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\062f056c-5c23-4712-bbe2-f53bae4d7ad5___Matt.S_CG 7534.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0648ab1f-53de-4c70-9854-10f0794cb30c___Matt.S_CG 7480.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0650f176-add9-444e-893e-707969054a43___JR_Sept.L.S 2722.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0663ec0d-8837-4ba8-82a4-89d8a07ca206___Matt.S_CG 0714.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\066b2772-c513-403b-9550-26def3b79ec3___JR_Sept.L.S 2497.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\06778fed-2b98-49b1-a9d3-d57765586a3f___Matt.S_CG 2795.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\069e7256-c9ac-4544-a89c-54a1ebf4ed23___Matt.S_CG 2434.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0745df82-cfd3-498c-add3-1a4d20f281b2___JR_Sept.L.S 8430.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\074642ac-c747-436b-bfd8-63969f221783___Matt.S_CG 1003.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0751d5c2-c59a-4c96-b348-2a9d3c8c8333___Matt.S_CG 6845.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0751ddb1-c3ee-46ee-bee1-46c24c567dc2___Matt.S_CG 6116.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\07679a50-9d8d-4612-80f4-464785781d56___JR_Sept.L.S 2727.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\076b6071-1ce2-4ed1-9dcf-077dcd7640e4___JR_Sept.L.S 2468.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\07a4190c-b0c0-4e03-9ad5-474938c837d2___Matt.S_CG 1242.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\07dd57ec-cbf0-4fc1-b680-6b3226da51e4___JR_Sept.L.S 8524.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\07e5a836-f1d6-4fc3-8847-09c8f9c368ec___Matt.S_CG 6089.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0806cabf-f026-43bd-a508-0e8e5a185341___Matt.S_CG 1266.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\08233234-a3af-4040-8814-eb13f89802dd___Keller.St_CG 2009.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\085e05c8-68e6-45f5-aa76-4d58620c1593___Matt.S_CG 6700.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\086f38cc-ea15-4625-aa96-9a74c65f7f7f___Matt.S_CG 6713.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\08e2c0d9-5e08-4845-b456-3cce0599b767___Keller.St_CG 1977.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\09033832-a345-408c-823e-a4081d7fbbf4___JR_Sept.L.S 8523.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\092bc641-e271-4bf6-bbe7-451fd3ffc6f1___JR_Sept.L.S 8484.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\09332ad5-89d0-4ce9-84de-6bca4f10bf16___Keller.St_CG 1953.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\09560c54-eb85-4f41-b645-df4d114c8f95___Matt.S_CG 6342.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\099a68fb-a30b-48b6-99ae-908449e48950___JR_Sept.L.S 2691.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\09db4c01-a966-4482-a591-f5e2c19177b7___Keller.St_CG 1820.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\09dbdbad-6b02-45a8-a1d3-86cebfd1320d___Keller.St_CG 1799.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0a146952-538a-41e5-a422-b5d50e91771e___Matt.S_CG 6079.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0a25f893-1b5f-4845-baa1-f68ac03d96ac___Matt.S_CG 7863.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0a5edec2-e297-4a25-86fc-78f03772c100___JR_Sept.L.S 8468.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0a68a294-30d1-4422-ab7e-a1909ec277f7___JR_Sept.L.S 8443.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0a70601b-8511-4a56-9562-c95c46372874___Matt.S_CG 1032.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0a76257e-6a78-459b-8f51-a266805121eb___Matt.S_CG 2527.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0a95b5b7-7bfb-4201-9320-dae33498081a___JR_Sept.L.S 2482.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0aa486df-97b6-4764-89a9-d193e16aabbb___Keller.St_CG 1931.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0ab271a7-765e-4675-8bfc-e249c0c86fdd___Keller.St_CG 1778.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0af9f990-ad92-4411-8623-4498ca4805ce___Keller.St_CG 1942.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0b23b869-cfa6-40d7-a683-f4637d91ebff___Matt.S_CG 1286.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0b36c5a2-6c9f-40d9-af4b-d4b0e66997da___Matt.S_CG 6653.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0b4886e5-a065-44c1-aa19-bd166922d3de___JR_Sept.L.S 8498.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0b6a9374-858d-49ce-8a94-ab57c957718c___Matt.S_CG 2488.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0bbf4db7-38a1-4d5c-8fd7-503e9f37ef8f___Matt.S_CG 7848.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0bcb24a9-bf45-4008-b9df-1c729f977b17___Matt.S_CG 7835.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0c1aa7e5-a820-4fb8-8bc2-623a6056e749___JR_Sept.L.S 2659.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0c48052c-232b-4ea7-b77d-322f5f642612___Matt.S_CG 7724.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0c4935b6-8f13-4148-b5e6-19404d49fc78___Matt.S_CG 2733.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0c8fd2f4-9c26-4e6d-90b5-fae10602579c___Matt.S_CG 1072.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0ca7ed02-4540-47df-b01d-194b23226a2d___Matt.S_CG 1733.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0cba2d69-c73b-472b-9fc1-beca9b3f02a0___JR_Sept.L.S 8369.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0cff7307-2103-4aaf-b2af-899221b15e34___Matt.S_CG 7756.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0d12d6ee-bc90-413e-8638-e476cd8ba8ee___Keller.St_CG 1840.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0d1ab917-ea01-43d7-8a63-232bffcfbb08___Keller.St_CG 1769.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0d1d305a-e4d1-4037-b0bd-1276c5200488___Matt.S_CG 1542.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0d60ecc0-bb8e-4c07-9ad7-5e78aed53b1c___Matt.S_CG 6645.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0d8187e2-00e2-40e7-b1a5-c94db561057c___JR_Sept.L.S 8439.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0df95a30-e5bd-4fec-8271-c2de4e79a7e7___Keller.St_CG 1978.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0ea612c0-8416-4771-a8bb-d5d255800f94___JR_Sept.L.S 8533.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0ea8a7c0-74f4-404b-81f4-233e501dab60___Matt.S_CG 6731.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0ebf0c98-aeb9-4630-afa0-0c9a2dc32995___Matt.S_CG 6233.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0edb366d-1253-4498-a05a-8f666405edc6___Matt.S_CG 7862.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\0ef9804e-d695-40e4-8950-08551255fa05___JR_Sept.L.S 8540.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\102edb0a-780d-4b7e-b31e-c06e5e85211f___Matt.S_CG 2588.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\10361c83-4549-4865-b995-5f27c884e8e2___Matt.S_CG 6096.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\10738d0a-42a6-4f9f-aab6-d2676eb89236___Matt.S_CG 1692.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\1096dcdd-94e3-4752-bd19-2fba23b6c206___Matt.S_CG 1567.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\10b13eee-3523-4a86-96cf-5b94191c3f4b___Matt.S_CG 1305.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\10bbb1a5-c5d5-4500-959c-4818a787e5ec___Keller.St_CG 1975.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\110ae57c-f1e0-4a19-be00-4254fa7df22b___Matt.S_CG 1462.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\113d9910-040e-4ae9-9c7d-6eba1d1e86e1___Matt.S_CG 7710.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\1142c61e-5959-43fd-8745-fc95bc0b1b5f___JR_Sept.L.S 8378.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Septoria_leaf_spot\115872f2-53a2-4ed9-a394-01882a0d30db___Keller.St_CG 1914.JPG,Tomato___Septoria_leaf_spot
color\Tomato___Spider_mites Two-spotted_spider_mite\002835d1-c18e-4471-aa6e-8d8c29585e9b___Com.G_SpM_FL 8584.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\003b7929-a364-4e74-be1c-37c4c0a6ec63___Com.G_SpM_FL 1414.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\00bc7858-1dca-4bfb-a828-225f03bd72a5___Com.G_SpM_FL 9455.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\00c8e9a0-1fb8-434b-8981-25511358ddc9___Com.G_SpM_FL 8717.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\00fa99e8-2605-4d72-be69-98277587d84b___Com.G_SpM_FL 1453.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0100e504-f6bc-464a-a181-38262117f30a___Com.G_SpM_FL 1202.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\01027422-5838-4aaf-a517-01ea4e2cb6b9___Com.G_SpM_FL 9256.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\012369f5-ca64-4811-888f-35d75f7f7c2b___Com.G_SpM_FL 8911.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\01720a27-7595-496b-bf53-dbe5c8c1e2c3___Com.G_SpM_FL 8476.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\01854aac-d409-4136-b885-3df6943cc349___Com.G_SpM_FL 1374.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0189e941-6286-4aae-bc7a-c87b2d6e0b09___Com.G_SpM_FL 1153.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\01963a97-0507-43a6-ae4a-1afd8e0c4f3e___Com.G_SpM_FL 1217.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0211efc9-5409-43a7-a46b-a87d46f23fc3___Com.G_SpM_FL 9646.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0247236f-c1ae-4b3f-92b3-9077fe5cb3c3___Com.G_SpM_FL 8505.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\02c791ab-ffc3-40d4-9b42-db946eee2413___Com.G_SpM_FL 1640.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0315776d-6d0d-4ae2-b102-4fd0feebaa51___Com.G_SpM_FL 9375.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\03882a7e-b80a-4c12-b4bb-5d03c88a8c4b___Com.G_SpM_FL 8730.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\03dc4d71-45b6-4845-9f66-3b7aae5375e1___Com.G_SpM_FL 1193.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\03e18a00-ffbd-4863-a0c5-7c597c09b025___Com.G_SpM_FL 8798.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\03fa54ef-d6cc-40f3-8ae2-469d1ab5b541___Com.G_SpM_FL 9653.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0421a79d-5c62-43e8-a695-ae55f987c27e___Com.G_SpM_FL 1434.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\04a5f541-9202-4475-b5a0-01c14543f211___Com.G_SpM_FL 8534.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\04b0cccf-da6f-4ad8-9ff9-0055170a990c___Com.G_SpM_FL 1284.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\05138887-688c-4efe-a78f-f4416c1d63b0___Com.G_SpM_FL 8767.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\053c2c95-1110-4d4e-98d1-e189858deb3f___Com.G_SpM_FL 8449.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\057ecdbe-a9f1-47ff-8c5e-17ae92ff5670___Com.G_SpM_FL 8427.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\05a76480-4ffe-476f-a101-fdadd8b3fbcf___Com.G_SpM_FL 9329.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\05be6ebc-1641-4707-91da-9b5650b9641a___Com.G_SpM_FL 8857.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\05d67c02-8fb8-40dd-bbbe-efdc9837dced___Com.G_SpM_FL 1598.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\062c5345-1a64-4dba-8c58-0d72902742c1___Com.G_SpM_FL 8874.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\06c29099-98e3-46ae-88f9-7160c74dafea___Com.G_SpM_FL 9427.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\06e43f45-f56b-4979-b4a3-10eafeaddf3e___Com.G_SpM_FL 9534.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\06f22419-20df-43ab-9402-7ee76eb08921___Com.G_SpM_FL 1325.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\072a0bb6-de84-4200-8393-9e5b28868a23___Com.G_SpM_FL 1412.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0730f5a3-7001-4d2c-9949-5633c30ce3a5___Com.G_SpM_FL 8809.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\07843665-3d98-4371-873a-21b4bbe30a9d___Com.G_SpM_FL 8458.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0792af40-147c-400a-84e6-a0eeb25ac381___Com.G_SpM_FL 9381.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0794d252-5524-49d2-9871-011677db2698___Com.G_SpM_FL 8571.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\079c26a2-0862-4062-aa4b-53a5af52350f___Com.G_SpM_FL 1497.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\07a04ca5-a3f3-43c7-b035-95eccd5ca39e___Com.G_SpM_FL 1401.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\081a628a-9293-4aac-bde6-c117085132f6___Com.G_SpM_FL 9037.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\08261e43-0fe0-42bd-9c15-3dca406ba0bf___Com.G_SpM_FL 1359.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\085cdef7-8892-4873-a0e7-5715082762d0___Com.G_SpM_FL 8650.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\08672d79-7f11-4900-9e12-aad35778f463___Com.G_SpM_FL 8753.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\087cd727-92d4-4c49-a069-26b3563037e4___Com.G_SpM_FL 9573.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0889ce0b-097f-4824-a46e-7ed9a01a4862___Com.G_SpM_FL 1435.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\089621fa-9c68-4401-a964-ee3383a31cd6___Com.G_SpM_FL 8554.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\08ddab1e-8a69-47b2-b0ff-6d53e6315eee___Com.G_SpM_FL 1445.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\08e9a879-8784-4775-aeef-21fbd62dd08e___Com.G_SpM_FL 8513.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\08f0fd0e-d4b1-400d-9df1-2d61d24c95f0___Com.G_SpM_FL 9397.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\093aecee-3211-4aad-8f09-45ccdc92eeb6___Com.G_SpM_FL 9040.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\09434fa9-0733-4ef5-9cc3-db29d1e3a480___Com.G_SpM_FL 1425.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0956a6ef-18ce-4a82-a9a1-ca41d07ae13f___Com.G_SpM_FL 9371.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\09904a06-b32f-4db4-963f-c8dacfff6b9e___Com.G_SpM_FL 8456.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\09dce947-bb58-46cc-bd33-5a5e75ee07f4___Com.G_SpM_FL 9019.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\09f7d264-2fb7-48c2-adec-2bc288fb22cd___Com.G_SpM_FL 8686.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0a167675-0317-4105-b885-b707b6ea52cf___Com.G_SpM_FL 9327.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0a1c03ea-1a2d-449e-bcc4-4a8b62febf88___Com.G_SpM_FL 9433.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0a246e71-0551-4603-a017-d1dfc4ea06be___Com.G_SpM_FL 1178.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0a2b122a-0f23-4c92-8b7a-21b274dffbe5___Com.G_SpM_FL 9350.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0a3ec09c-ccf4-49ab-bae2-f82f913aa9c8___Com.G_SpM_FL 9444.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0a714292-45d6-483a-bbd0-2eab8fe72888___Com.G_SpM_FL 1496.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0a7714a4-530b-49e0-821f-be8d33c588ac___Com.G_SpM_FL 1775.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0ac9558f-1e02-4498-9584-887627587bc0___Com.G_SpM_FL 1148.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0ad80523-3f34-41ae-aec8-e676546ddde5___Com.G_SpM_FL 8489.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0ade19e4-c48b-4e58-bddf-153d44d48c3e___Com.G_SpM_FL 9449.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0af13d73-170d-4b37-bddf-51a14e597905___Com.G_SpM_FL 1438.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0b17e71c-fee6-4b5e-9a7d-8ba44d29215f___Com.G_SpM_FL 8549.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0b437fa8-c1c8-45f4-b608-bdc6f7e09f84___Com.G_SpM_FL 1137.JPG,Tomato___Spider_mites Two-spotted_spider_mite
color\Tomato___Spider_mites Two-spotted_spider_mite\0b5cda10-da2f-4647-b159-69647b42212f___Com.G_SpM_FL 1784.JPG,Tomato___Spider_mites Two-spotted_spider_mite
